Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;DownwardCropOfTheFaceImage;UpwardCropOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;DownwardCropOfTheFaceImage.scalar;UpwardCropOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;Unnamed: 57
Asian_504_2.png;22.703859;82.912889;0.269031;0.301017;0.024951;0.098688;0.0;7.120882;-24;0.928585;0.0;0.0;0.122835;0.083449;0.003503;0.0;0.058455;106.423197;0.53293;1.970526;2.136465;0.869408;1.007012;-25.039742;-16.014022;4.024974;-5733.357422;0.0;47;62;67;88;95;100.0;100.0;89;36;100;100;100;100;87;100;100;94;86;32;100;100;0;0;82;92;100;46;100;
Asian_504_43.png;21.730383;162.74813;0.416992;0.461011;0.035698;0.027376;0.0;7.397386;-24;0.963508;0.0;0.0;0.122796;0.0462;0.001866;0.0;0.033058;100.42707;0.525264;2.167251;2.306326;0.894787;1.009015;-30.775938;-17.306752;5.17075;3546.331299;0.190281;38;34;77;99;84;100.0;100.0;92;36;100;100;100;100;93;100;100;97;82;36;100;100;1;0;74;91;99;85;0;
Asian_504_50.png;21.493454;55.970334;0.080351;0.358958;0.029748;0.058807;0.0;7.301655;-24;0.933367;0.0;0.0;0.128116;0.006734;0.0;0.0;0.004575;107.452564;0.495025;1.942769;1.914199;0.983115;1.036984;12.253082;-11.762329;-2.934889;15244.989258;0.203176;36;74;47;96;90;100.0;100.0;91;36;100;100;100;100;96;100;100;100;87;58;100;100;2;0;95;96;100;98;0;
Asian_504_86.png;22.694883;159.948433;0.583795;0.384122;0.023373;0.052708;0.0;7.244485;16;0.946285;0.0;0.0;0.140549;0.0;0.0;0.0;0.030346;101.16401;0.452554;1.93822;2.02722;1.060646;1.149033;1.617779;-24.426642;-2.613726;6558.649902;0.0;47;35;85;98;97;100.0;100.0;91;91;100;100;100;100;97;100;100;97;83;97;100;100;3;0;100;83;100;91;100;
Asian_504_89.png;23.121923;86.16935;0.588571;0.371965;0.0229;0.046121;0.0;7.25342;-31;0.976018;0.0;0.0;0.137169;0.00678;0.0;0.0;0.012237;101.139888;0.49161;2.138177;2.053075;0.949262;1.08487;21.649452;-21.955842;-6.863123;5689.342773;0.018329;51;60;85;97;97;100.0;100.0;91;23;100;100;100;100;96;100;100;99;83;61;100;100;1;0;86;86;99;89;100;
Asian_505_77.png;20.31406;41.650803;0.638905;0.277461;0.010571;0.041175;0.0;6.634088;-11;0.94437;0.0;0.0;0.101832;0.044865;0.0;0.787843;0.143048;109.167756;0.469899;1.880022;1.870851;1.056964;1.071151;2.75831;-8.677165;2.46835;-5604.26123;0.0;26;80;87;82;94;100.0;100.0;83;60;100;100;100;100;93;100;21;86;88;80;100;100;3;0;100;98;100;47;100;
Asian_506_13.png;21.279577;70.068975;0.294543;0.535606;0.039233;0.022824;0.0;7.515616;-29;0.970225;0.0;0.0;0.101742;0.00684;0.0;0.0;0.016453;109.238767;0.487308;1.935454;1.816208;1.005524;1.046565;3.640388;-3.839222;2.897815;-3951.449463;0.0;34;67;69;99;81;100.0;100.0;94;27;100;100;100;100;96;100;100;98;88;64;100;100;2;0;100;100;100;55;100;
Asian_507_2.png;20.285389;100.679495;0.477721;0.471973;0.024906;0.030396;0.0;7.174733;-29;0.914672;0.0;0.0;0.11761;0.006894;0.0;0.0;0.001962;104.066193;0.483517;1.960407;1.980012;1.013408;1.054771;-11.381833;-16.331172;2.679874;-1079.358765;0.074286;26;55;80;99;95;100.0;100.0;90;27;100;100;100;100;96;100;100;100;85;68;100;100;2;0;96;92;100;69;0;
Asian_507_5.png;20.247406;76.277048;0.08564;0.453356;0.024172;0.02806;0.0;7.170035;-27;0.954815;0.0;0.0;0.110432;0.120152;0.0;0.0;0.014437;100.721701;0.530024;2.103093;1.989691;0.899331;0.987377;15.624038;-3.517123;-0.559155;-11963.774414;0.10426;26;65;48;99;96;100.0;100.0;90;30;100;100;100;100;79;100;100;99;82;34;100;100;1;0;93;100;100;20;0;
Asian_508_0.png;20.742802;167.038299;0.560249;0.274497;0.03186;0.113114;0.000146;7.225084;-32;0.944734;0.0;0.0;0.14942;0.02807;0.0;0.0;0.002035;107.806757;0.475;1.942618;1.886037;1.031579;1.073684;10.379981;-5.482467;-2.031959;4406.325195;0.108202;30;33;84;82;88;100.0;99.0;90;22;100;100;100;100;95;100;100;100;87;76;100;100;2;0;97;99;100;87;0;
Asian_508_2.png;22.48188;60.460057;0.408163;0.368006;0.032104;0.064126;0.0022;7.408298;-20;0.960485;0.0;0.0;0.126362;0.027646;0.0;0.0;0.001266;98.601142;0.497139;2.040297;2.113916;0.965525;1.045985;-15.349009;-5.580706;4.51736;-6129.015625;0.0;45;72;76;97;88;100.0;82.0;93;44;100;100;100;100;95;100;100;100;81;56;100;100;1;0;93;99;99;44;100;
Asian_508_4.png;21.290537;100.580627;0.398199;0.327187;0.023286;0.084682;0.0;7.162184;35;0.889886;0.0;0.0;0.119653;0.171185;0.0;0.0;0.053724;107.189808;0.481713;2.029314;1.911673;1.037963;1.037963;17.893598;-1.804333;-1.604759;-10551.402344;0.069145;34;55;76;93;97;100.0;100.0;90;98;100;100;100;100;62;100;100;95;87;69;100;100;3;0;91;100;100;25;0;
